ID,City,Location,Area,Bedrooms,Bathrooms,Floor,YearBuilt,Seller,View,Payment,Finishing,Furnished,Parking,Security,SchoolDist,Color,Price
EG-12482,Cairo,New Cairo,219.0,3.0,3.0,2.0,2025,Broker,Garden,Cash,Finished,Furnished,No,Yes,7.28,Grey,21276000.0
EG-12483,Cairo,Heliopolis,55.0,1.0,1.0,2.0,2026,Broker,Garden,Installments,Finished,Unfurnished,No,No,7.93,White,4557000.0
EG-12484,Cairo,Ain Shams,110.0,2.0,2.0,3.0,2028,Broker,Street,Installments,Unfinished,Furnished,No,No,2.17,Beige,3342000.0
EG-12485,Cairo,Heliopolis,179.0,2.0,1.0,1.0,2026,Broker,Pool,Installments,Finished,Furnished,No,Yes,13.73,Brown,11339000.0
EG-12486,Cairo,Al-Haram,151.0,3.0,2.0,1.0,2025,Developer,Street,Cash,Finished,Furnished,No,Yes,13.94,White,7289000.0
EG-12487,Cairo,Maadi,280.0,4.0,3.0,2.0,2025,Developer,Lake,Cash,Finished,Unfurnished,Yes,Yes,10.28,Beige,9877000.0
EG-12488,Cairo,Ain Shams,110.0,2.0,1.0,2.0,2000,Broker,Street,Cash,Finished,Unfurnished,No,Yes,0.36,White,1991000.0
EG-12489,Cairo,New Cairo,148.0,2.0,1.0,2.0,2026,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,8.1,Grey,8899000.0
EG-12490,Cairo,Nasr City,40.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,No,Yes,9.48,Brown,1204000.0
EG-12491,Cairo,6th of October,173.0,3.0,2.0,5.0,2025,Developer,Street,Installments,Unfinished,Furnished,No,No,14.92,Off-White,2785000.0
EG-12492,Cairo,Nasr City,53.0,1.0,1.0,3.0,2027,Broker,Street,Installments,Finished,Furnished,No,Yes,14.94,Brown,3058000.0
EG-12493,Cairo,Shubra,65.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Furnished,No,Yes,12.88,Brown,2143000.0
EG-12494,Cairo,Maadi,67.0,1.0,1.0,4.0,2026,Broker,Lake,Installments,Finished,Furnished,Yes,Yes,1.05,Grey,4589000.0
EG-12495,Cairo,Al-Haram,108.0,2.0,,2.0,2027,Broker,Street,Installments,Finished,Furnished,No,No,14.3,Beige,5941000.0
EG-12496,Cairo,Nasr City,45.0,1.0,1.0,1.0,2026,Broker,Other,Installments,Finished,Unfurnished,No,Yes,9.23,Brown,1322000.0
EG-12497,Cairo,Shubra,55.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,No,12.03,Beige,1655000.0
EG-12498,Cairo,Heliopolis,179.0,2.0,1.0,3.0,2026,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,6.17,Beige,11105000.0
EG-12499,Cairo,Sheikh Zayed,252.0,3.0,3.0,2.0,2026,Broker,Pool,Cash,Finished,Furnished,No,No,4.86,Grey,27172000.0
EG-12500,Cairo,Heliopolis,68.0,1.0,1.0,3.0,2026,Broker,Pool,Installments,Finished,Unfurnished,Yes,Yes,7.0,Brown,4348000.0
EG-12501,Cairo,Al-Haram,128.0,3.0,3.0,2.0,2027,Broker,Other,Installments,Unfinished,Unfurnished,Yes,Yes,2.29,Grey,2832000.0
EG-12502,Cairo,Heliopolis,99.0,2.0,1.0,,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,5.42,Grey,5382000.0
EG-12503,Cairo,New Cairo,149.0,2.0,1.0,,2026,Broker,Street,Installments,Finished,Furnished,No,Yes,12.88,Off-White,8981000.0
EG-12504,Cairo,Shubra,65.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,No,Yes,0.67,Grey,2083000.0
EG-12505,Cairo,Al-Haram,,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,2.35,Off-White,1240000.0
EG-12506,Cairo,Heliopolis,88.0,2.0,1.0,2.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,1.96,Beige,4842000.0
EG-12507,Cairo,Nasr City,135.0,3.0,2.0,2.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,6.11,Beige,5633000.0
EG-12508,Cairo,Shubra,45.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,14.96,White,1486000.0
EG-12509,Cairo,Shubra,35.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Furnished,No,Yes,2.68,White,2578000.0
EG-12510,Cairo,Al-Haram,120.0,3.0,3.0,1.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,2.27,Beige,3250000.0
EG-12511,Cairo,6th of October,60.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Furnished,Yes,Yes,13.73,Brown,2070000.0
EG-12512,Cairo,Ain Shams,53.0,1.0,1.0,2.0,2027,Broker,Street,Installments,Finished,Furnished,No,Yes,13.24,White,3004000.0
EG-12513,Cairo,Ain Shams,50.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,0.58,Grey,1651000.0
EG-12514,Cairo,Al-Haram,50.0,1.0,1.0,1.0,2027,Broker,Other,Installments,Finished,Unfurnished,No,Yes,11.3,White,1468000.0
EG-12515,Cairo,Ain Shams,160.0,3.0,2.0,6.0,2024,Developer,Other,Installments,Unfinished,Furnished,No,No,9.87,Beige,2731000.0
EG-12516,Cairo,6th of October,55.0,1.0,1.0,2.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,11.54,Brown,4564000.0
EG-12517,Cairo,Ain Shams,50.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,No,7.47,Beige,1602000.0
EG-12518,Cairo,Sheikh Zayed,274.0,3.0,3.0,2.0,2022,Broker,Garden,Cash,Unfinished,Unfurnished,Yes,No,14.87,Brown,14594000.0
EG-12519,Cairo,Shubra,65.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Furnished,Yes,Yes,0.75,White,2242000.0
EG-12520,Cairo,Shubra,119.0,3.0,3.0,0.0,2027,Broker,Other,Installments,Unfinished,Unfurnished,Yes,Yes,3.59,Grey,2849000.0
EG-12521,Cairo,Sheikh Zayed,169.0,,3.0,2.0,2027,Broker,Garden,Installments,Unfinished,Furnished,No,Yes,6.01,Grey,8009000.0
EG-12522,Cairo,Maadi,179.0,2.0,1.0,3.0,2026,Broker,Garden,Installments,Finished,Furnished,No,Yes,6.8,Beige,12708000.0
EG-12523,Cairo,Al-Haram,67.0,1.0,1.0,3.0,2026,Broker,Other,Installments,Finished,Unfurnished,Yes,No,13.83,Brown,3995000.0
EG-12524,Cairo,Madinaty,200.0,3.0,2.0,2.0,2025,Broker,Street,Cash,Unfinished,Furnished,No,No,8.44,White,9518000.0
EG-12525,Cairo,Maadi,148.0,,2.0,3.0,2027,Broker,Garden,Installments,Unfinished,Furnished,Yes,Yes,0.77,Brown,7207000.0
EG-12526,Cairo,6th of October,130.0,3.0,2.0,4.0,2020,Broker,Street,Cash,Finished,Unfurnished,No,Yes,6.18,Brown,3982000.0
EG-12527,Cairo,Nasr City,220.0,3.0,3.0,0.0,2000,Broker,Street,Cash,Finished,Furnished,Yes,No,6.31,Brown,5652000.0
EG-12528,Cairo,Nasr City,198.0,3.0,3.0,2.0,2028,Broker,Other,Installments,Unfinished,Furnished,Yes,Yes,14.49,White,5723000.0
EG-12529,Cairo,Al-Haram,35.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,No,No,9.03,Brown,2395000.0
EG-12530,Cairo,Al-Haram,58.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,9.57,Grey,3133000.0
EG-12531,Cairo,New Cairo,149.0,2.0,1.0,3.0,2026,Broker,Garden,Installments,Finished,Unfurnished,No,Yes,10.73,Beige,9968000.0
EG-12532,Cairo,New Cairo,251.0,3.0,2.0,2.0,2008,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,11.57,Off-White,9497000.0
EG-12533,Cairo,6th of October,158.0,3.0,2.0,0.0,2022,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,9.56,Brown,5333000.0
EG-12534,Cairo,6th of October,200.0,3.0,2.0,4.0,2025,Broker,Other,Cash,Finished,Unfurnished,No,No,3.63,Grey,2657000.0
EG-12535,Cairo,Nasr City,47.0,1.0,1.0,1.0,2027,Broker,Other,Installments,Finished,Furnished,No,Yes,13.12,Grey,1443000.0
EG-12536,Cairo,Nasr City,88.0,2.0,1.0,1.0,2027,Broker,Other,Installments,Finished,Furnished,Yes,No,11.01,Beige,4488000.0
EG-12537,Cairo,Maadi,167.0,3.0,2.0,2.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,11.15,Beige,10573000.0
EG-12538,Cairo,Maadi,179.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,Yes,14.95,Off-White,10080000.0
EG-12539,Cairo,Heliopolis,89.0,2.0,1.0,2.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,Yes,12.06,Off-White,7572000.0
EG-12540,Cairo,Ain Shams,53.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Furnished,No,No,12.45,Off-White,2862000.0
EG-12541,Cairo,6th of October,69.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Furnished,No,No,14.28,White,4347000.0
EG-12542,Cairo,Heliopolis,69.0,1.0,1.0,2.0,2026,Broker,Pool,Installments,Finished,Unfurnished,No,No,2.35,White,4480000.0
EG-12543,Cairo,Ain Shams,221.0,3.0,3.0,4.0,2016,Broker,Other,Cash,Unfinished,Unfurnished,Yes,No,7.52,Grey,2625000.0
EG-12544,Cairo,Sheikh Zayed,117.0,2.0,2.0,2.0,2025,Broker,Garden,Cash,Unfinished,Unfurnished,No,Yes,8.75,Beige,9599000.0
EG-12545,Cairo,New Cairo,178.0,2.0,1.0,2.0,2026,Broker,Street,Installments,Finished,Furnished,No,No,5.01,Brown,11215000.0
EG-12546,Cairo,6th of October,68.0,1.0,1.0,3.0,2026,Broker,Street,Installments,Finished,Furnished,No,Yes,12.61,Beige,4695000.0
EG-12547,Cairo,Heliopolis,133.0,3.0,3.0,2.0,2028,Broker,Pool,Installments,Unfinished,Furnished,Yes,Yes,11.46,White,4446000.0
EG-12548,Cairo,Sheikh Zayed,94.0,2.0,1.0,1.0,2026,Broker,Pool,Installments,Finished,Unfurnished,No,Yes,10.84,Grey,7610000.0
EG-12549,Cairo,Al-Haram,135.0,3.0,2.0,11.0,2004,Broker,Street,Cash,Finished,Unfurnished,No,No,14.96,Brown,2126000.0
EG-12550,Cairo,New Cairo,148.0,2.0,1.0,,2026,Broker,Garden,Installments,Finished,Unfurnished,No,Yes,3.96,Off-White,9596000.0
EG-12551,Cairo,New Cairo,185.0,3.0,2.0,5.0,2028,Broker,Street,Installments,Finished,Unfurnished,Yes,No,11.06,Off-White,9224000.0
EG-12552,Cairo,Heliopolis,168.0,,2.0,2.0,2024,Broker,Pool,Cash,Finished,Unfurnished,Yes,No,8.32,White,11080000.0
EG-12553,Cairo,Shubra,75.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,No,4.76,Grey,3251000.0
EG-12554,Cairo,Maadi,125.0,3.0,3.0,0.0,2028,Broker,Garden,Installments,Unfinished,Unfurnished,No,Yes,2.49,Beige,4204000.0
EG-12555,Cairo,New Cairo,230.0,3.0,3.0,4.0,1990,Broker,Garden,Cash,Finished,Furnished,No,Yes,13.45,White,10638000.0
EG-12556,Cairo,Al-Haram,135.0,3.0,2.0,4.0,2024,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,8.97,Beige,1386000.0
EG-12557,Cairo,Ain Shams,150.0,3.0,1.0,3.0,2022,Broker,Street,Cash,Finished,Furnished,Yes,No,12.39,Brown,2535000.0
EG-12558,Cairo,Maadi,100.0,1.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,8.23,Beige,7692000.0
EG-12559,Cairo,Ain Shams,127.0,3.0,2.0,3.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,No,3.38,Brown,2402000.0
EG-12560,Cairo,Al-Haram,76.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Furnished,No,Yes,5.13,Grey,3602000.0
EG-12561,Cairo,Heliopolis,81.0,2.0,1.0,1.0,2026,Broker,Garden,Installments,Finished,Furnished,Yes,No,5.78,White,4512000.0
EG-12562,Cairo,Al-Haram,80.0,2.0,1.0,5.0,2017,Broker,Street,Cash,Finished,Furnished,No,Yes,14.6,Beige,1690000.0
EG-12563,Cairo,Heliopolis,77.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,No,0.18,Grey,3845000.0
EG-12564,Cairo,Sheikh Zayed,185.0,3.0,2.0,5.0,2028,Broker,Pool,Installments,Finished,Furnished,No,Yes,14.79,Grey,10376000.0
EG-12565,Cairo,Nasr City,150.0,3.0,2.0,3.0,2024,Broker,Other,Cash,Finished,Unfurnished,No,Yes,14.71,Beige,2691000.0
EG-12566,Cairo,Heliopolis,77.0,1.0,1.0,1.0,2026,Broker,Garden,Installments,Finished,Furnished,No,No,14.94,Off-White,4325000.0
EG-12567,Cairo,Al-Haram,109.0,2.0,1.0,3.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,7.2,Off-White,2028000.0
EG-12568,Cairo,6th of October,55.0,1.0,1.0,2.0,2026,Broker,Other,Installments,Finished,Furnished,Yes,No,14.46,Brown,4037000.0
EG-12569,Cairo,Ain Shams,75.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,5.99,Grey,3451000.0
EG-12570,Cairo,Heliopolis,125.0,3.0,3.0,0.0,2028,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,0.49,White,4331000.0
EG-12571,Cairo,Sheikh Zayed,168.0,3.0,3.0,5.0,2028,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,3.44,White,12993000.0
EG-12572,Cairo,Maadi,80.0,1.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Unfurnished,No,No,14.18,Grey,4147000.0
EG-12573,Cairo,Al-Haram,140.0,2.0,2.0,4.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,No,0.31,Off-White,2190000.0
EG-12574,Cairo,Nasr City,154.0,3.0,3.0,9.0,2023,Broker,Street,Installments,Unfinished,Furnished,No,Yes,8.24,Grey,6270000.0
EG-12575,Cairo,Shubra,61.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,1.23,Brown,2945000.0
EG-12576,Cairo,Nasr City,61.0,1.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Unfurnished,No,No,4.37,Grey,3047000.0
EG-12577,Cairo,Ain Shams,140.0,3.0,,0.0,2005,Broker,Other,Cash,Finished,Unfurnished,Yes,No,1.41,Beige,3467000.0
EG-12578,Cairo,Heliopolis,194.0,3.0,4.0,1.0,2023,Broker,Garden,Cash,Finished,Furnished,Yes,No,12.91,Off-White,15901000.0
EG-12579,Cairo,Heliopolis,98.0,2.0,1.0,1.0,2026,Broker,Pool,Installments,Finished,Furnished,Yes,No,8.91,Beige,4924000.0
EG-12580,Cairo,Nasr City,81.0,1.0,1.0,1.0,2026,Broker,Other,Installments,Finished,Furnished,No,Yes,13.54,Beige,3714000.0
EG-12581,Cairo,Heliopolis,220.0,4.0,3.0,4.0,2024,Broker,Garden,Cash,Finished,Furnished,Yes,No,10.36,Grey,5151000.0
EG-12582,Cairo,Nasr City,98.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,No,14.57,Grey,4248000.0
EG-12583,Cairo,Shubra,110.0,2.0,1.0,2.0,2029,Broker,Street,Installments,Unfinished,Furnished,No,Yes,7.7,White,2735000.0
EG-12584,Cairo,Al-Haram,88.0,2.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Unfurnished,Yes,No,9.62,Beige,4443000.0
EG-12585,Cairo,Sheikh Zayed,110.0,2.0,2.0,,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,No,8.69,Grey,8231000.0
EG-12586,Cairo,6th of October,51.0,1.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Unfurnished,No,No,7.32,White,2547000.0
EG-12587,Cairo,Ain Shams,68.0,1.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,12.7,Beige,3741000.0
EG-12588,Cairo,Al-Haram,80.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Furnished,No,Yes,9.7,White,4204000.0
EG-12589,Cairo,Al-Haram,58.0,1.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Furnished,Yes,Yes,12.04,Off-White,3263000.0
EG-12590,Cairo,Sheikh Zayed,168.0,3.0,3.0,1.0,2026,Broker,Garden,Installments,Finished,Unfurnished,No,Yes,11.82,Brown,16030000.0
EG-12591,Cairo,Shubra,64.0,,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,No,2.95,Beige,2654000.0
EG-12592,Cairo,Al-Haram,,2.0,1.0,1.0,2026,Broker,Other,Installments,Finished,Furnished,No,Yes,9.79,Grey,3323000.0
EG-12593,Cairo,Shubra,64.0,1.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Furnished,Yes,No,3.07,Off-White,3627000.0
EG-12594,Cairo,Shubra,76.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,Yes,8.79,White,3247000.0
EG-12595,Cairo,Maadi,130.0,2.0,2.0,5.0,2026,Broker,Garden,Installments,Finished,Furnished,No,Yes,10.19,Brown,6603000.0
EG-12596,Cairo,Shubra,56.0,1.0,1.0,1.0,2025,Broker,Other,Installments,Finished,Unfurnished,Yes,Yes,14.96,Beige,2721000.0
EG-12597,Cairo,Al-Haram,71.0,1.0,1.0,1.0,2025,Broker,Other,Installments,Finished,Unfurnished,No,Yes,0.56,Brown,3348000.0
EG-12598,Cairo,Shubra,68.0,1.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Unfurnished,No,Yes,1.46,Off-White,3631000.0
EG-12599,Cairo,Nasr City,160.0,,2.0,6.0,2008,Broker,Street,Cash,Finished,Unfurnished,No,No,1.25,Brown,2415000.0
EG-12600,Cairo,Al-Haram,56.0,1.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Furnished,No,No,6.04,Beige,2968000.0
EG-12601,Cairo,Al-Haram,,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,12.34,Off-White,3301000.0
EG-12602,Cairo,Al-Haram,54.0,1.0,1.0,1.0,2025,Broker,Street,Installments,Finished,Furnished,Yes,Yes,12.68,White,3038000.0
EG-12603,Cairo,Al-Haram,65.0,1.0,1.0,1.0,2027,Broker,Other,Installments,Finished,Unfurnished,No,No,11.08,Beige,1852000.0
EG-12604,Cairo,6th of October,143.0,3.0,3.0,4.0,2025,Developer,Street,Installments,Unfinished,Unfurnished,Yes,No,13.46,Brown,5858000.0
EG-12605,Cairo,Heliopolis,160.0,3.0,3.0,1.0,2027,Broker,Pool,Installments,Unfinished,Furnished,No,Yes,4.91,Beige,6504000.0
EG-12606,Cairo,Nasr City,172.0,3.0,3.0,2.0,2004,Broker,Street,Cash,Finished,Unfurnished,No,Yes,1.41,Off-White,6072000.0
EG-12607,Cairo,6th of October,90.0,2.0,1.0,3.0,2005,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,0.97,Brown,1990000.0
EG-12608,Cairo,Sheikh Zayed,155.0,2.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,12.8,White,8205000.0
EG-12609,Cairo,6th of October,40.0,1.0,1.0,1.0,2027,Broker,Other,Installments,Finished,Unfurnished,Yes,Yes,10.98,Grey,1137000.0
EG-12610,Cairo,New Cairo,122.0,2.0,2.0,2.0,2023,Developer,Pool,Installments,Finished,Unfurnished,No,Yes,10.51,White,7806000.0
EG-12611,Cairo,New Cairo,167.0,4.0,2.0,1.0,2026,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,5.16,Beige,10313000.0
EG-12612,Cairo,Al-Haram,55.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,5.76,Grey,1706000.0
EG-12613,Cairo,Ain Shams,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,No,14.38,Off-White,2778000.0
EG-12614,Cairo,Shubra,50.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Furnished,Yes,Yes,1.05,Brown,1725000.0
EG-12615,Cairo,Ain Shams,65.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Furnished,No,No,11.63,Brown,2080000.0
EG-12616,Cairo,6th of October,165.0,3.0,3.0,2.0,2007,Broker,Other,Cash,Unfinished,Furnished,Yes,No,4.71,Off-White,4718000.0
EG-12617,Cairo,Shubra,80.0,,1.0,5.0,2008,Broker,Street,Cash,Finished,Furnished,Yes,No,0.68,Beige,1479000.0
EG-12618,Cairo,Sheikh Zayed,235.0,3.0,4.0,2.0,2024,Broker,Street,Cash,Unfinished,Furnished,Yes,No,11.16,White,20593000.0
EG-12619,Cairo,Maadi,220.0,3.0,2.0,2.0,2012,Broker,Lake,Cash,Finished,Unfurnished,Yes,No,5.03,Grey,6924000.0
EG-12620,Cairo,Maadi,165.0,3.0,2.0,2.0,2025,Broker,Pool,Cash,Finished,Furnished,Yes,Yes,10.86,Off-White,7615000.0
EG-12621,Cairo,New Cairo,116.0,2.0,2.0,3.0,2027,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,10.64,Beige,14772000.0
EG-12622,Cairo,Al-Haram,214.0,4.0,3.0,4.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,8.07,Beige,5507000.0
EG-12623,Cairo,Sheikh Zayed,180.0,3.0,3.0,5.0,2000,Broker,Garden,Cash,Finished,Unfurnished,No,No,11.68,Grey,7169000.0
EG-12624,Cairo,Nasr City,160.0,3.0,3.0,3.0,2025,Broker,Other,Cash,Finished,Unfurnished,Yes,Yes,8.76,Off-White,3854000.0
EG-12625,Cairo,Al-Haram,133.0,2.0,2.0,4.0,2029,Broker,Street,Installments,Finished,Furnished,Yes,No,4.37,White,6492000.0
EG-12626,Cairo,New Cairo,163.0,3.0,3.0,4.0,2018,Broker,Garden,Cash,Unfinished,Unfurnished,Yes,Yes,11.04,White,7569000.0
EG-12627,Cairo,Al-Haram,105.0,2.0,2.0,3.0,2027,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,8.88,Off-White,1946000.0
EG-12628,Cairo,Madinaty,250.0,3.0,2.0,9.0,1999,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,0.29,Brown,7703000.0
EG-12629,Cairo,Ain Shams,145.0,3.0,,2.0,2025,Broker,Street,Cash,Unfinished,Furnished,No,Yes,13.53,White,2255000.0
EG-12630,Cairo,New Cairo,146.0,3.0,3.0,3.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,8.23,Brown,6831000.0
EG-12631,Cairo,Ain Shams,125.0,2.0,1.0,6.0,2021,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,13.04,Off-White,1809000.0
EG-12632,Cairo,Al-Haram,165.0,3.0,3.0,3.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,No,13.25,Beige,5381000.0
EG-12633,Cairo,New Cairo,134.0,3.0,2.0,1.0,2025,Cash,Garden,Cash,Finished,Furnished,No,No,6.73,Off-White,8369000.0
EG-12634,Cairo,6th of October,280.0,5.0,3.0,5.0,2020,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,7.66,Beige,5914000.0
EG-12635,Cairo,New Cairo,250.0,3.0,3.0,9.0,2003,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,6.29,Off-White,8697000.0
EG-12636,Cairo,New Cairo,240.0,3.0,3.0,10.0,2001,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,6.8,Brown,7610000.0
EG-12637,Cairo,Nasr City,105.0,,,2.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,No,13.44,Brown,4480000.0
EG-12638,Cairo,Ain Shams,102.0,2.0,2.0,0.0,2024,Broker,Street,Installments,Unfinished,Furnished,Yes,No,11.84,Off-White,2439000.0
EG-12639,Cairo,6th of October,145.0,2.0,2.0,2.0,2025,Broker,Other,Cash,Finished,Furnished,Yes,Yes,1.99,Beige,4738000.0
EG-12640,Cairo,Ain Shams,125.0,2.0,1.0,1.0,2003,Private Owner,Street,Installments,Finished,Furnished,No,No,9.19,Off-White,1500000.0
EG-12641,Cairo,Ain Shams,128.0,2.0,1.0,9.0,2004,Private Owner,Street,Cash,Finished,Furnished,No,No,14.94,Beige,1333000.0
EG-12642,Cairo,Maadi,250.0,3.0,2.0,9.0,1999,Broker,Street,Cash,Finished,Furnished,Yes,Yes,8.97,Brown,7946000.0
EG-12643,Cairo,Shubra,160.0,3.0,2.0,11.0,2015,Private Owner,Street,Cash,Finished,Furnished,Yes,Yes,11.81,Grey,2721000.0
EG-12644,Cairo,Al-Haram,155.0,3.0,2.0,8.0,2020,Broker,Street,Cash,Unfinished,Furnished,No,Yes,11.56,White,2812000.0
EG-12645,Cairo,Shubra,125.0,3.0,2.0,3.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,5.32,Brown,3018000.0
EG-12646,Cairo,New Cairo,220.0,3.0,2.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,Yes,5.64,Off-White,7466000.0
EG-12647,Cairo,Ain Shams,175.0,3.0,2.0,11.0,2015,Private Owner,Street,Cash,Finished,Furnished,No,Yes,10.89,Off-White,4014000.0
EG-12648,Cairo,Shubra,125.0,2.0,1.0,6.0,2021,Broker,Street,Cash,Unfinished,Furnished,No,Yes,7.55,Beige,1863000.0
EG-12649,Cairo,Madinaty,164.0,3.0,2.0,3.0,2026,Broker,Garden,Installments,Finished,Unfurnished,No,Yes,8.6,White,10359000.0
EG-12650,Cairo,6th of October,120.0,2.0,1.0,4.0,1988,Broker,Street,Cash,Finished,Unfurnished,Yes,No,10.72,Brown,2738000.0
EG-12651,Cairo,Ain Shams,125.0,3.0,2.0,4.0,2025,Private Owner,Street,Cash,Finished,Furnished,No,No,11.69,White,2025000.0
EG-12652,Cairo,Ain Shams,156.0,3.0,3.0,4.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,4.15,White,1127000.0
EG-12653,Cairo,Heliopolis,155.0,3.0,2.0,4.0,2028,Broker,Garden,Installments,Unfinished,Furnished,Yes,No,2.29,Brown,4410000.0
EG-12654,Cairo,Shubra,170.0,3.0,2.0,9.0,2006,Private Owner,Street,Cash,Finished,Unfurnished,Yes,No,4.45,Beige,1493000.0
EG-12655,Cairo,Maadi,159.0,3.0,3.0,3.0,2025,Broker,Garden,Cash,Finished,Unfurnished,Yes,Yes,7.66,Beige,8480000.0
EG-12656,Cairo,Heliopolis,105.0,2.0,2.0,2.0,2025,Broker,Pool,Cash,Finished,Furnished,Yes,Yes,5.2,Beige,5192000.0
EG-12657,Cairo,Sheikh Zayed,180.0,3.0,3.0,2.0,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,8.57,Grey,10872000.0
EG-12658,Cairo,Ain Shams,155.0,3.0,3.0,3.0,2025,Broker,Street,Installments,Unfinished,Furnished,Yes,Yes,0.9,White,1232000.0
EG-12659,Cairo,Nasr City,100.0,2.0,2.0,2.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,No,No,7.7,Grey,4315000.0
